competition_id,competition_name,season_id,season_name,player_id,player_name,team_id,team_name,games_played,total_drives,direct_drives_count,blowby_count,dribble_through_count,end_type_kickout_count,end_type_turnover_count,end_type_pullout_count,end_type_pullup_count,end_type_interior_pass_count,end_type_stoppage_count,end_type_shot_near_basket_count,zone_mid_range_count,zone_corner_3_count,zone_above_break_3_count,direction_left_count,direction_right_count,category_iso_count,category_off_ball_screen_count,category_pick_count,category_handoff_count,category_closeout_count,category_miscellaneous_count,points,made_baskets,assists,potential_assists,fouls,successful_drives,unsuccessful_drives,field_points_in_drive,fga_in_drive,ft_attempts_in_drive,ft_mades_in_drive,blowby_rate,dribble_through_rate,end_type_kickout_rate,end_type_turnover_rate,end_type_pullout_rate,end_type_pullup_rate,end_type_interior_pass_rate,end_type_stoppage_rate,end_type_shot_near_basket_rate,zone_mid_range_rate,zone_corner_3_rate,zone_above_break_3_rate,direction_left_rate,direction_right_rate,category_iso_rate,category_off_ball_screen_rate,category_pick_rate,category_handoff_rate,category_closeout_rate,category_miscellaneous_rate,points_per_drive,made_baskets_rate,assists_rate,potential_assists_rate,fouls_rate,successful_drives_rate,unsuccessful_drives_rate,points_per_shot_in_drive,possessions_played
8,Liga ACB,51,2025-2026,31283,Kelan Martin,1334,CB UCAM Murcia,16,35,31,6,0,4,3,0,13,2,0,13,9,2,24,20,15,0,2,2,0,25,6,29,12,1,0,3,18,15,24,24,5,4,0.17142857142857143,0.0,0.11428571428571428,0.08571428571428572,0.0,0.37142857142857144,0.05714285714285714,0.0,0.37142857142857144,0.2571428571428571,0.05714285714285714,0.6857142857142857,0.5714285714285714,0.42857142857142855,0.0,0.05714285714285714,0.05714285714285714,0.0,0.7142857142857143,0.17142857142857143,0.8285714285714286,0.34285714285714286,0.02857142857142857,0.0,0.08571428571428572,0.5142857142857142,0.42857142857142855,1.0687022900763359,511
8,Liga ACB,51,2025-2026,31374,Hamidou Diallo,1326,Bitci Baskonia,8,59,45,12,1,16,1,0,14,2,3,23,4,2,41,38,21,9,4,28,2,7,9,38,14,4,1,10,31,19,28,30,10,8,0.2033898305084746,0.01694915254237288,0.2711864406779661,0.01694915254237288,0.0,0.23728813559322035,0.03389830508474576,0.05084745762711865,0.3898305084745763,0.06779661016949153,0.03389830508474576,0.6949152542372882,0.6440677966101694,0.3559322033898305,0.15254237288135594,0.06779661016949153,0.4745762711864407,0.03389830508474576,0.11864406779661017,0.15254237288135594,0.6440677966101694,0.23728813559322035,0.06779661016949153,0.01694915254237288,0.1694915254237288,0.5254237288135594,0.3220338983050847,1.0465116279069768,322
8,Liga ACB,51,2025-2026,31457,Shannon Evans,1332,BC MoraBanc Andorra,30,262,199,76,6,84,6,1,27,35,12,97,18,0,127,143,119,30,2,171,10,24,25,149,39,27,9,39,141,69,78,94,52,43,0.2900763358778626,0.022900763358778626,0.32061068702290074,0.022900763358778626,0.003816793893129771,0.10305343511450382,0.13358778625954199,0.04580152671755725,0.3702290076335878,0.06870229007633588,0.0,0.4847328244274809,0.5458015267175572,0.4541984732824427,0.11450381679389313,0.007633587786259542,0.6526717557251909,0.03816793893129771,0.0916030534351145,0.09541984732824428,0.5687022900763359,0.14885496183206107,0.10305343511450382,0.03435114503816794,0.14885496183206107,0.5381679389312977,0.2633587786259542,1.035249828884326,1502
8,Liga ACB,51,2025-2026,31476,Gyorgy Goloman,1323,ICG Forca Lleida,25,8,6,1,0,0,1,1,0,0,1,5,3,0,4,3,5,2,0,0,0,2,4,4,2,0,0,3,6,2,4,3,4,3,0.125,0.0,0.0,0.125,0.125,0.0,0.0,0.125,0.625,0.375,0.0,0.5,0.375,0.625,0.25,0.0,0.0,0.0,0.25,0.5,0.5,0.25,0.0,0.0,0.375,0.75,0.25,1.4705882352941178,728
8,Liga ACB,51,2025-2026,31539,Chimezie Metu,1328,Dreamland Gran Canaria,10,44,36,2,0,11,0,2,5,3,4,19,12,2,25,26,18,13,0,7,1,10,13,26,13,0,0,11,23,10,26,20,16,12,0.045454545454545456,0.0,0.25,0.0,0.045454545454545456,0.11363636363636363,0.06818181818181818,0.09090909090909091,0.4318181818181818,0.2727272727272727,0.045454545454545456,0.5681818181818182,0.5909090909090909,0.4090909090909091,0.29545454545454547,0.0,0.1590909090909091,0.022727272727272728,0.22727272727272727,0.29545454545454547,0.5909090909090909,0.29545454545454547,0.0,0.0,0.25,0.5227272727272727,0.22727272727272727,1.4053254437869822,499
8,Liga ACB,51,2025-2026,31587,Darius Thompson,1325,Valencia BC,27,95,68,24,1,37,6,2,15,8,1,26,9,0,62,53,42,11,1,52,8,13,10,50,14,7,1,11,44,26,28,31,24,18,0.25263157894736843,0.010526315789473684,0.3894736842105263,0.06315789473684211,0.021052631578947368,0.15789473684210525,0.08421052631578947,0.010526315789473684,0.2736842105263158,0.09473684210526316,0.0,0.6526315789473685,0.5578947368421052,0.4421052631578947,0.11578947368421053,0.010526315789473684,0.5473684210526316,0.08421052631578947,0.1368421052631579,0.10526315789473684,0.5263157894736842,0.14736842105263157,0.07368421052631578,0.010526315789473684,0.11578947368421053,0.4631578947368421,0.2736842105263158,1.1068334937439845,946
8,Liga ACB,51,2025-2026,31700,Martinas Geben,1315,Basquet Girona,34,14,10,6,0,3,2,1,0,2,0,6,6,0,7,9,4,0,0,0,0,8,6,9,2,2,0,2,9,6,4,5,3,1,0.42857142857142855,0.0,0.21428571428571427,0.14285714285714285,0.07142857142857142,0.0,0.14285714285714285,0.0,0.42857142857142855,0.42857142857142855,0.0,0.5,0.6428571428571429,0.2857142857142857,0.0,0.0,0.0,0.0,0.5714285714285714,0.42857142857142855,0.6428571428571429,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.6428571428571429,0.42857142857142855,0.7911392405063291,1359
8,Liga ACB,51,2025-2026,31739,Trae Bell-Haynes,1331,Casademont Zaragoza,21,205,160,59,4,51,8,3,11,25,11,96,12,1,98,95,110,22,2,128,20,13,20,131,40,18,3,28,120,61,80,87,37,31,0.28780487804878047,0.01951219512195122,0.24878048780487805,0.03902439024390244,0.014634146341463415,0.05365853658536585,0.12195121951219512,0.05365853658536585,0.4682926829268293,0.05853658536585366,0.004878048780487805,0.47804878048780486,0.4634146341463415,0.5365853658536586,0.1073170731707317,0.00975609756097561,0.624390243902439,0.0975609756097561,0.06341463414634146,0.0975609756097561,0.6390243902439025,0.1951219512195122,0.08780487804878048,0.014634146341463415,0.13658536585365855,0.5853658536585366,0.2975609756097561,1.0747482571649885,1055
8,Liga ACB,51,2025-2026,32266,Elvar Mar Fridriksson,1333,Lenovo Tenerife,2,13,5,5,1,7,0,0,1,3,0,2,2,0,8,6,7,1,0,9,1,1,1,4,2,0,0,0,5,1,4,3,0,0,0.38461538461538464,0.07692307692307693,0.5384615384615384,0.0,0.0,0.07692307692307693,0.23076923076923078,0.0,0.15384615384615385,0.15384615384615385,0.0,0.6153846153846154,0.46153846153846156,0.5384615384615384,0.07692307692307693,0.0,0.6923076923076923,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.3076923076923077,0.15384615384615385,0.0,0.0,0.0,0.38461538461538464,0.07692307692307693,1.3333333333333333,59
8,Liga ACB,51,2025-2026,32336,Kassius Robertson,1328,Dreamland Gran Canaria,17,109,83,26,0,30,3,1,11,9,8,47,9,2,78,53,56,26,5,44,11,17,6,47,17,6,5,16,54,39,34,49,23,19,0.23853211009174313,0.0,0.27522935779816515,0.027522935779816515,0.009174311926605505,0.10091743119266056,0.08256880733944955,0.07339449541284404,0.43119266055045874,0.08256880733944955,0.01834862385321101,0.7155963302752294,0.48623853211009177,0.5137614678899083,0.23853211009174313,0.045871559633027525,0.4036697247706422,0.10091743119266056,0.1559633027522936,0.05504587155963303,0.43119266055045874,0.1559633027522936,0.05504587155963303,0.045871559633027525,0.14678899082568808,0.4954128440366973,0.3577981651376147,0.8964817320703654,672
8,Liga ACB,51,2025-2026,32852,Ruben Lopez,1334,CB UCAM Murcia,4,3,3,0,0,1,1,0,0,0,0,1,1,0,2,2,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,1,0,0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,65
8,Liga ACB,51,2025-2026,34832,Alex Len,1338,Real Madrid,21,3,2,1,0,1,1,0,0,1,0,0,1,0,1,2,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,,552
8,Liga ACB,51,2025-2026,34838,Trey Lyles,1338,Real Madrid,25,86,72,12,2,16,6,1,10,10,4,39,31,2,50,45,41,32,4,12,1,27,10,53,16,8,0,20,44,32,32,39,28,24,0.13953488372093023,0.023255813953488372,0.18604651162790697,0.06976744186046512,0.011627906976744186,0.11627906976744186,0.11627906976744186,0.046511627906976744,0.45348837209302323,0.36046511627906974,0.023255813953488372,0.5813953488372093,0.5232558139534884,0.47674418604651164,0.37209302325581395,0.046511627906976744,0.13953488372093023,0.011627906976744186,0.313953488372093,0.11627906976744186,0.6162790697674418,0.18604651162790697,0.09302325581395349,0.0,0.23255813953488372,0.5116279069767442,0.37209302325581395,1.0911925175370225,989
8,Liga ACB,51,2025-2026,34854,Patty Mills,1333,Lenovo Tenerife,9,37,29,5,1,15,1,0,7,4,1,9,1,0,29,17,20,8,4,14,6,4,1,29,8,5,2,4,21,8,16,13,6,5,0.13513513513513514,0.02702702702702703,0.40540540540540543,0.02702702702702703,0.0,0.1891891891891892,0.10810810810810811,0.02702702702702703,0.24324324324324326,0.02702702702702703,0.0,0.7837837837837838,0.4594594594594595,0.5405405405405406,0.21621621621621623,0.10810810810810811,0.3783783783783784,0.16216216216216217,0.10810810810810811,0.02702702702702703,0.7837837837837838,0.21621621621621623,0.13513513513513514,0.05405405405405406,0.10810810810810811,0.5675675675675675,0.21621621621621623,1.3427109974424551,356
8,Liga ACB,51,2025-2026,34880,Josh Richardson,1331,Casademont Zaragoza,3,16,11,5,1,6,1,1,2,1,0,5,0,0,13,7,9,3,1,7,2,2,1,6,2,1,0,0,8,7,4,8,0,0,0.3125,0.0625,0.375,0.0625,0.0625,0.125,0.0625,0.0,0.3125,0.0,0.0,0.8125,0.4375,0.5625,0.1875,0.0625,0.4375,0.125,0.125,0.0625,0.375,0.125,0.0625,0.0,0.0,0.5,0.4375,0.5,100
8,Liga ACB,51,2025-2026,34896,Usman Garuba Alari,1338,Real Madrid,26,16,15,4,0,4,0,0,0,0,0,12,8,0,7,8,8,2,0,0,0,3,11,15,6,1,1,5,12,3,12,9,8,5,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.4375,0.5,0.5,0.125,0.0,0.0,0.0,0.1875,0.6875,0.9375,0.375,0.0625,0.0625,0.3125,0.75,0.1875,1.3578274760383386,676
8,Liga ACB,51,2025-2026,34898,Luka Samanic,1326,Bitci Baskonia,2,11,8,1,0,2,0,0,0,2,1,6,1,0,10,6,5,1,0,0,0,5,5,4,1,1,0,4,7,2,2,3,8,7,0.09090909090909091,0.0,0.18181818181818182,0.0,0.0,0.0,0.18181818181818182,0.09090909090909091,0.5454545454545454,0.09090909090909091,0.0,0.9090909090909091,0.5454545454545454,0.45454545454545453,0.09090909090909091,0.0,0.0,0.0,0.45454545454545453,0.45454545454545453,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.0,0.36363636363636365,0.6363636363636364,0.18181818181818182,1.3803680981595092,99
8,Liga ACB,51,2025-2026,34905,Henri Drell,1336,Club Joventut Badalona,32,41,33,9,1,7,2,1,3,5,1,22,11,3,27,21,20,8,1,2,0,19,11,14,7,0,1,8,20,16,14,19,15,12,0.21951219512195122,0.024390243902439025,0.17073170731707318,0.04878048780487805,0.024390243902439025,0.07317073170731707,0.12195121951219512,0.024390243902439025,0.5365853658536586,0.2682926829268293,0.07317073170731707,0.6585365853658537,0.5121951219512195,0.4878048780487805,0.1951219512195122,0.024390243902439025,0.04878048780487805,0.0,0.4634146341463415,0.2682926829268293,0.34146341463414637,0.17073170731707318,0.0,0.024390243902439025,0.1951219512195122,0.4878048780487805,0.3902439024390244,1.015625,791
8,Liga ACB,51,2025-2026,34909,Kobi Simmons,1326,Bitci Baskonia,24,149,121,27,0,40,4,1,14,13,7,70,3,4,83,74,75,28,2,77,16,10,16,93,41,3,5,26,75,44,82,76,35,26,0.18120805369127516,0.0,0.2684563758389262,0.026845637583892617,0.006711409395973154,0.09395973154362416,0.087248322147651,0.04697986577181208,0.4697986577181208,0.020134228187919462,0.026845637583892617,0.5570469798657718,0.4966442953020134,0.5033557046979866,0.18791946308724833,0.013422818791946308,0.5167785234899329,0.10738255033557047,0.06711409395973154,0.10738255033557047,0.6241610738255033,0.2751677852348993,0.020134228187919462,0.03355704697986577,0.174496644295302,0.5033557046979866,0.2953020134228188,1.1816192560175054,1052
8,Liga ACB,51,2025-2026,34919,Theo Maledon,1338,Real Madrid,28,233,196,42,7,54,12,2,13,37,8,107,10,0,127,126,107,48,4,122,14,10,35,135,41,22,10,51,122,69,82,88,79,64,0.18025751072961374,0.030042918454935622,0.2317596566523605,0.05150214592274678,0.008583690987124463,0.055793991416309016,0.15879828326180256,0.034334763948497854,0.4592274678111588,0.04291845493562232,0.0,0.5450643776824035,0.5407725321888412,0.4592274678111588,0.20600858369098712,0.017167381974248927,0.5236051502145923,0.060085836909871244,0.04291845493562232,0.15021459227467812,0.5793991416309013,0.1759656652360515,0.0944206008583691,0.04291845493562232,0.21888412017167383,0.5236051502145923,0.296137339055794,1.1893124796350603,1094
8,Liga ACB,51,2025-2026,34943,Ricky Rubio,1336,Club Joventut Badalona,29,353,261,76,8,104,11,4,70,60,19,85,30,4,209,196,157,9,11,237,47,19,30,203,52,43,11,55,185,89,104,111,89,74,0.21529745042492918,0.0226628895184136,0.29461756373937675,0.031161473087818695,0.0113314447592068,0.19830028328611898,0.16997167138810199,0.053824362606232294,0.24079320113314448,0.08498583569405099,0.0113314447592068,0.5920679886685553,0.5552407932011332,0.4447592067988669,0.025495750708215296,0.031161473087818695,0.6713881019830028,0.13314447592067988,0.053824362606232294,0.08498583569405099,0.5750708215297451,0.14730878186968838,0.12181303116147309,0.031161473087818695,0.1558073654390935,0.5240793201133145,0.2521246458923513,1.1854022376132125,1248
8,Liga ACB,51,2025-2026,34945,Raul Neto,1316,San Pablo Burgos,30,220,178,60,6,50,7,4,30,26,9,94,20,6,130,125,95,21,1,127,19,26,26,118,43,13,9,26,114,75,86,106,39,29,0.2727272727272727,0.02727272727272727,0.22727272727272727,0.031818181818181815,0.01818181818181818,0.13636363636363635,0.11818181818181818,0.04090909090909091,0.42727272727272725,0.09090909090909091,0.02727272727272727,0.5909090909090909,0.5681818181818182,0.4318181818181818,0.09545454545454546,0.004545454545454545,0.5772727272727273,0.08636363636363636,0.11818181818181818,0.11818181818181818,0.5363636363636364,0.19545454545454546,0.05909090909090909,0.04090909090909091,0.11818181818181818,0.5181818181818182,0.3409090909090909,0.9337447223124391,1227
8,Liga ACB,51,2025-2026,34962,Willy Hernangomez,1340,BC Barcelona,33,7,5,2,0,1,3,0,0,0,0,3,6,0,1,7,0,2,0,1,0,2,2,0,0,0,0,0,2,5,0,3,0,0,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.0,0.0,0.42857142857142855,0.8571428571428571,0.0,0.14285714285714285,1.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.7142857142857143,0.0,996
8,Liga ACB,51,2025-2026,34982,Facundo Campazzo,1338,Real Madrid,28,213,160,46,6,73,10,5,15,33,17,60,10,1,129,131,82,14,1,157,14,5,22,147,35,31,5,28,116,56,70,67,33,30,0.215962441314554,0.028169014084507043,0.3427230046948357,0.046948356807511735,0.023474178403755867,0.07042253521126761,0.15492957746478872,0.07981220657276995,0.28169014084507044,0.046948356807511735,0.004694835680751174,0.6056338028169014,0.6150234741784038,0.38497652582159625,0.06572769953051644,0.004694835680751174,0.7370892018779343,0.06572769953051644,0.023474178403755867,0.10328638497652583,0.6901408450704225,0.1643192488262911,0.14553990610328638,0.023474178403755867,0.13145539906103287,0.5446009389671361,0.26291079812206575,1.2266928361138372,1207
8,Liga ACB,51,2025-2026,34992,Timothe Luwawu-Cabarrot,1326,Bitci Baskonia,30,188,163,34,0,33,14,2,33,14,8,84,16,2,132,114,74,51,14,53,21,24,25,129,51,10,4,32,108,68,102,100,51,47,0.18085106382978725,0.0,0.17553191489361702,0.07446808510638298,0.010638297872340425,0.17553191489361702,0.07446808510638298,0.0425531914893617,0.44680851063829785,0.0851063829787234,0.010638297872340425,0.7021276595744681,0.6063829787234043,0.39361702127659576,0.2712765957446808,0.07446808510638298,0.28191489361702127,0.11170212765957446,0.1276595744680851,0.13297872340425532,0.6861702127659575,0.2712765957446808,0.05319148936170213,0.02127659574468085,0.1702127659574468,0.574468085106383,0.3617021276595745,1.216922574322117,1413
8,Liga ACB,51,2025-2026,35009,Tomas Satoransky,1340,BC Barcelona,23,140,101,32,3,67,5,2,16,24,7,19,13,2,89,80,60,18,2,87,1,19,13,98,16,27,6,9,71,26,32,31,11,10,0.22857142857142856,0.02142857142857143,0.4785714285714286,0.03571428571428571,0.014285714285714285,0.11428571428571428,0.17142857142857143,0.05,0.1357142857142857,0.09285714285714286,0.014285714285714285,0.6357142857142857,0.5714285714285714,0.42857142857142855,0.12857142857142856,0.014285714285714285,0.6214285714285714,0.007142857142857143,0.1357142857142857,0.09285714285714286,0.7,0.11428571428571428,0.19285714285714287,0.04285714285714286,0.06428571428571428,0.5071428571428571,0.18571428571428572,1.1718749999999998,948
8,Liga ACB,51,2025-2026,35028,Matt Thomas,1319,Coviran Granada,14,31,24,6,1,10,3,0,10,1,1,6,6,2,20,21,10,2,5,6,3,10,5,8,3,1,0,2,11,16,6,14,4,4,0.1935483870967742,0.03225806451612903,0.3225806451612903,0.0967741935483871,0.0,0.3225806451612903,0.03225806451612903,0.03225806451612903,0.1935483870967742,0.1935483870967742,0.06451612903225806,0.6451612903225806,0.6774193548387096,0.3225806451612903,0.06451612903225806,0.16129032258064516,0.1935483870967742,0.0967741935483871,0.3225806451612903,0.16129032258064516,0.25806451612903225,0.0967741935483871,0.03225806451612903,0.0,0.06451612903225806,0.3548387096774194,0.5161290322580645,0.6345177664974619,749
8,Liga ACB,51,2025-2026,35056,Jabari Parker,1336,Club Joventut Badalona,12,26,22,3,0,5,1,0,5,3,1,11,14,3,7,18,8,7,2,1,1,9,6,16,4,2,1,4,12,11,8,14,5,3,0.11538461538461539,0.0,0.19230769230769232,0.038461538461538464,0.0,0.19230769230769232,0.11538461538461539,0.038461538461538464,0.4230769230769231,0.5384615384615384,0.11538461538461539,0.2692307692307692,0.6923076923076923,0.3076923076923077,0.2692307692307692,0.07692307692307693,0.038461538461538464,0.038461538461538464,0.34615384615384615,0.23076923076923078,0.6153846153846154,0.15384615384615385,0.07692307692307693,0.038461538461538464,0.15384615384615385,0.46153846153846156,0.4230769230769231,0.6790123456790124,538
8,Liga ACB,51,2025-2026,35062,Gabriel Deck,1338,Real Madrid,17,34,25,6,0,5,4,0,5,6,2,12,15,1,17,17,17,12,2,0,0,13,7,17,6,2,1,7,16,13,12,14,11,6,0.17647058823529413,0.0,0.14705882352941177,0.11764705882352941,0.0,0.14705882352941177,0.17647058823529413,0.058823529411764705,0.35294117647058826,0.4411764705882353,0.029411764705882353,0.5,0.5,0.5,0.35294117647058826,0.058823529411764705,0.0,0.0,0.38235294117647056,0.20588235294117646,0.5,0.17647058823529413,0.058823529411764705,0.029411764705882353,0.20588235294117646,0.47058823529411764,0.38235294117647056,0.9554140127388535,698
8,Liga ACB,51,2025-2026,35096,Rodions Kurucs,1326,Bitci Baskonia,24,62,53,4,0,10,5,0,4,9,3,31,13,1,44,26,36,15,1,0,3,29,14,40,13,6,1,14,31,19,26,27,22,13,0.06451612903225806,0.0,0.16129032258064516,0.08064516129032258,0.0,0.06451612903225806,0.14516129032258066,0.04838709677419355,0.5,0.20967741935483872,0.016129032258064516,0.7096774193548387,0.41935483870967744,0.5806451612903226,0.24193548387096775,0.016129032258064516,0.0,0.04838709677419355,0.46774193548387094,0.22580645161290322,0.6451612903225806,0.20967741935483872,0.0967741935483871,0.016129032258064516,0.22580645161290322,0.5,0.3064516129032258,1.0632497273718649,991
8,Liga ACB,51,2025-2026,35125,Mario Hezonja,1338,Real Madrid,28,142,122,35,2,23,4,1,18,19,4,73,27,2,84,75,67,31,8,64,6,17,16,89,31,14,3,30,80,53,62,73,44,39,0.24647887323943662,0.014084507042253521,0.1619718309859155,0.028169014084507043,0.007042253521126761,0.1267605633802817,0.13380281690140844,0.028169014084507043,0.5140845070422535,0.19014084507042253,0.014084507042253521,0.5915492957746479,0.528169014084507,0.47183098591549294,0.21830985915492956,0.056338028169014086,0.4507042253521127,0.04225352112676056,0.11971830985915492,0.11267605633802817,0.6267605633802817,0.21830985915492956,0.09859154929577464,0.02112676056338028,0.2112676056338028,0.5633802816901409,0.3732394366197183,1.0935469900389778,1265
8,Liga ACB,51,2025-2026,35164,William Howard,1319,Coviran Granada,19,39,29,9,1,11,0,1,3,5,2,17,7,2,25,28,11,5,1,11,3,12,7,15,6,2,2,2,16,18,12,19,4,3,0.23076923076923078,0.02564102564102564,0.28205128205128205,0.0,0.02564102564102564,0.07692307692307693,0.1282051282051282,0.05128205128205128,0.4358974358974359,0.1794871794871795,0.05128205128205128,0.6410256410256411,0.717948717948718,0.28205128205128205,0.1282051282051282,0.02564102564102564,0.28205128205128205,0.07692307692307693,0.3076923076923077,0.1794871794871795,0.38461538461538464,0.15384615384615385,0.05128205128205128,0.05128205128205128,0.05128205128205128,0.41025641025641024,0.46153846153846156,0.722543352601156,640
8,Liga ACB,51,2025-2026,35222,Devin Robinson,1331,Casademont Zaragoza,31,113,101,12,0,21,2,2,27,5,0,56,35,5,68,57,56,32,5,3,2,42,29,93,41,5,1,18,62,38,82,72,29,19,0.10619469026548672,0.0,0.18584070796460178,0.017699115044247787,0.017699115044247787,0.23893805309734514,0.04424778761061947,0.0,0.49557522123893805,0.30973451327433627,0.04424778761061947,0.6017699115044248,0.504424778761062,0.49557522123893805,0.2831858407079646,0.04424778761061947,0.02654867256637168,0.017699115044247787,0.37168141592920356,0.25663716814159293,0.8230088495575221,0.36283185840707965,0.04424778761061947,0.008849557522123894,0.1592920353982301,0.5486725663716814,0.336283185840708,1.191599811231713,1608
8,Liga ACB,51,2025-2026,35281,Ikenna Iroegbu,1325,Valencia BC,1,2,2,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,2,0,2,1,0,0,0,1,1,2,2,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,8
8,Liga ACB,51,2025-2026,35326,James Webb,1339,Malaga,30,41,32,9,0,13,2,2,3,3,1,17,14,1,25,24,17,3,6,1,1,22,8,28,7,5,0,6,23,14,14,15,12,9,0.21951219512195122,0.0,0.3170731707317073,0.04878048780487805,0.04878048780487805,0.07317073170731707,0.07317073170731707,0.024390243902439025,0.4146341463414634,0.34146341463414637,0.024390243902439025,0.6097560975609756,0.5853658536585366,0.4146341463414634,0.07317073170731707,0.14634146341463414,0.024390243902439025,0.024390243902439025,0.5365853658536586,0.1951219512195122,0.6829268292682927,0.17073170731707318,0.12195121951219512,0.0,0.14634146341463414,0.5609756097560976,0.34146341463414637,1.1341222879684418,1161
8,Liga ACB,51,2025-2026,35376,Darrun Hilliard,1335,Bilbao Basket,31,170,140,48,3,47,7,2,19,18,5,72,24,1,117,59,111,34,8,74,19,22,13,76,25,12,7,24,91,63,50,73,37,28,0.2823529411764706,0.01764705882352941,0.27647058823529413,0.041176470588235294,0.011764705882352941,0.11176470588235295,0.10588235294117647,0.029411764705882353,0.4235294117647059,0.1411764705882353,0.0058823529411764705,0.6882352941176471,0.34705882352941175,0.6529411764705882,0.2,0.047058823529411764,0.43529411764705883,0.11176470588235295,0.12941176470588237,0.07647058823529412,0.4470588235294118,0.14705882352941177,0.07058823529411765,0.041176470588235294,0.1411764705882353,0.5352941176470588,0.37058823529411766,0.8736559139784946,1361
8,Liga ACB,51,2025-2026,35386,Matthew Costello,1325,Valencia BC,28,18,11,0,0,5,0,1,1,3,1,7,4,2,12,10,8,3,0,0,1,9,5,13,4,2,0,4,8,4,8,7,4,2,0.0,0.0,0.2777777777777778,0.0,0.05555555555555555,0.05555555555555555,0.16666666666666666,0.05555555555555555,0.3888888888888889,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.5555555555555556,0.4444444444444444,0.16666666666666666,0.0,0.0,0.05555555555555555,0.5,0.2777777777777778,0.7222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.2222222222222222,0.4444444444444444,0.2222222222222222,1.1415525114155252,959
8,Liga ACB,51,2025-2026,35402,Nico Brussino,1328,Dreamland Gran Canaria,32,135,103,39,3,31,9,2,12,15,14,52,24,4,93,66,69,17,9,56,13,35,5,71,22,10,4,36,81,38,44,47,42,36,0.28888888888888886,0.022222222222222223,0.22962962962962963,0.06666666666666667,0.014814814814814815,0.08888888888888889,0.1111111111111111,0.1037037037037037,0.3851851851851852,0.17777777777777778,0.02962962962962963,0.6888888888888889,0.4888888888888889,0.5111111111111111,0.1259259259259259,0.06666666666666667,0.4148148148148148,0.0962962962962963,0.25925925925925924,0.037037037037037035,0.5259259259259259,0.16296296296296298,0.07407407407407407,0.02962962962962963,0.26666666666666666,0.6,0.2814814814814815,1.2217470983506413,1598
8,Liga ACB,51,2025-2026,35475,Isaac Nogues,1325,Valencia BC,17,20,12,1,1,5,3,0,0,6,1,5,4,3,13,9,11,0,0,3,0,12,5,4,1,1,1,1,4,7,2,5,0,0,0.05,0.05,0.25,0.15,0.0,0.0,0.3,0.05,0.25,0.2,0.15,0.65,0.45,0.55,0.0,0.0,0.15,0.0,0.6,0.25,0.2,0.05,0.05,0.05,0.05,0.2,0.35,0.4,269
8,Liga ACB,51,2025-2026,35554,Jassel Perez,1319,Coviran Granada,20,87,76,20,0,24,1,0,7,6,4,45,13,3,47,40,47,23,2,41,3,11,7,71,24,9,1,18,54,24,48,42,31,23,0.22988505747126436,0.0,0.27586206896551724,0.011494252873563218,0.0,0.08045977011494253,0.06896551724137931,0.04597701149425287,0.5172413793103449,0.14942528735632185,0.034482758620689655,0.5402298850574713,0.45977011494252873,0.5402298850574713,0.26436781609195403,0.022988505747126436,0.47126436781609193,0.034482758620689655,0.12643678160919541,0.08045977011494253,0.8160919540229885,0.27586206896551724,0.10344827586206896,0.011494252873563218,0.20689655172413793,0.6206896551724138,0.27586206896551724,1.2760603882099208,849
